node_id,longitude,latitude
677292309,126.6154535,45.7621029
677292312,126.6214582,45.7650012
677292314,126.619855,45.7637206
677292316,126.6218284,45.7641436
677292317,126.6241475,45.764631
677292318,126.6263728,45.7650915
677292324,126.6241749,45.7702316
677292327,126.614502,45.7658704
677292328,126.6179954,45.7663665
677292331,126.6093905,45.7648489
677292332,126.6107634,45.7641939
677292333,126.6122487,45.7635056
677292337,126.6077396,45.7652509
677292338,126.6080166,45.7656843
677292339,126.6105165,45.7678155
677292342,126.6172462,45.7689448
677292343,126.619604,45.7692825
677292345,126.6219305,45.7697677
677292346,126.6260912,45.770605
677292353,126.6177192,45.7673473
677292356,126.6223237,45.7629405
677292368,126.6324205,45.7685733
677292371,126.627943,45.7672206
677292373,126.6184621,45.7652493
677292374,126.6024304,45.7660288
677292375,126.6039084,45.7653961
677292376,126.6052133,45.7648321
677292379,126.6019143,45.7653553
677292380,126.6032901,45.7646868
677292381,126.6044905,45.7641121
677292382,126.6059947,45.7634235
677292383,126.6013403,45.7646089
677292384,126.6026811,45.7640779
677292388,126.6024642,45.7619729
677292393,126.6022586,45.7564613
677292396,126.6077544,45.7651383
677292398,126.6004863,45.7689457
677292403,126.6050944,45.7667125
677292405,126.6049247,45.7665335
677292406,126.6011602,45.7643154
677292407,126.6012404,45.764445
677292412,126.6032626,45.7664777
677292417,126.6063229,45.7659648
677292419,126.601471,45.7664492
677293254,126.6683052,45.7511529
677293257,126.7029705,45.7550595
677293258,126.7036377,45.7551476
677293263,126.704026,45.7502232
677293264,126.7046495,45.7502855
677293266,126.7046404,45.7504109
677293268,126.6723073,45.7516057
677295344,126.5935102,45.7503158
677295345,126.5946309,45.7498326
677295348,126.5957816,45.7493257
677295349,126.5969128,45.7488507
677295352,126.589426,45.7453562
677295353,126.5915056,45.7478958
677295354,126.5943799,45.7513391
677295355,126.5944535,45.7514144
677295358,126.5936458,45.7470165
677295359,126.5947964,45.7482628
677295367,126.5903098,45.7449608
677295392,126.5879673,45.7421096
677295393,126.5890078,45.743385
677295395,126.5920783,45.7460949
677295401,126.5865947,45.7443833
677295403,126.5932747,45.7449121
677295413,126.5924107,45.7475194
677295414,126.5936536,45.7488034
677295418,126.6004789,45.7526896
677295420,126.5959139,45.7477421
677295423,126.598537,45.7448944
677295429,126.6033939,45.7426088
678569389,126.6195773,45.7615684
717523655,126.7238391,45.6698798
719127405,126.5203539,45.8356819
719127916,126.5202043,45.8067622
785860536,126.584967,45.7430058
818871863,126.5279341,45.699523
906119710,126.6081757,45.7503026
906119722,126.610688,45.7488224
1170838566,126.6298312,45.753373
1170838567,126.6433407,45.7516161
1170838569,126.626873,45.7572481
1170838601,126.6325698,45.7631791
1170838618,126.6487094,45.7420311
1170838627,126.6593593,45.7646083
1170838646,126.6362794,45.7470708
1170838651,126.639457,45.7511352
1170838660,126.6429132,45.7518417
1170838684,126.633413,45.7544812
1170838686,126.6187059,45.7644423
1170838698,126.6294098,45.7492774
1170838767,126.6426673,45.7524064
1170838777,126.6193327,45.7618986
1170838806,126.6609695,45.7625457
1170838818,126.6358065,45.7456953
1170838840,126.642439,45.7567369
1170838851,126.6320296,45.7551615
1170838869,126.6413025,45.7532229
1170838880,126.6410245,45.7502082
1170838884,126.6377855,45.7496935
1170838907,126.6286763,45.7545456
1170838934,126.6380966,45.747676
1170838938,126.6248054,45.7447321
1170838945,126.6192748,45.7620891
1170838991,126.6440856,45.7722722
1170839036,126.6332439,45.7767738
1170839045,126.644646,45.758638
1170839068,126.6170158,45.7628187
1170839120,126.6393634,45.748779
1170839147,126.6423137,45.7522698
1170839166,126.6174506,45.7619031
1170839195,126.6302043,45.755885
1170839199,126.6265504,45.7554403
1170839251,126.6429455,45.7441036
1170839255,126.6448419,45.7718441
1170839258,126.6346885,45.7538083
1170839321,126.6593097,45.7644905
1170839325,126.629003,45.7530894
1170839328,126.6321223,45.7477585
1170839367,126.6454414,45.7718676
1170839374,126.6336169,45.7469215
1170839441,126.6174693,45.7619979
1170839444,126.6490834,45.7702562
1170839492,126.6313698,45.7410615
1170839494,126.6450604,45.7721558
1170839496,126.6302684,45.7539048
1170839513,126.6401482,45.7741067
1170839527,126.6316053,45.7412785
1170839569,126.6251258,45.7450064
1170839573,126.6413794,45.7530518
1170839576,126.6345333,45.7497869
1170839578,126.6431996,45.7519981
1170839656,126.6264369,45.7526743
1170839658,126.618812,45.7640955
1170839700,126.6174098,45.7618216
1170839705,126.6353421,45.775903
1170839707,126.635785,45.7508453
1170839731,126.6189663,45.7635633
1170839744,126.6332853,45.7487512
1170839788,126.635213,45.7460277
1170839796,126.6369949,45.7483133
1170839809,126.6443407,45.7724568
1171848043,126.6483873,45.7654237
1171848046,126.6615703,45.7492481
1171848050,126.6382857,45.734156
1171848056,126.6643071,45.7509351
1171848076,126.6423081,45.7602095
1171848091,126.6573982,45.7471733
1171848095,126.693884,45.7917603
1171848099,126.7001076,45.7674492
1171848108,126.6938866,45.7909642
1171848111,126.6407838,45.7301096
1171848122,126.6942321,45.7910444
1171848123,126.6393564,45.7382284
1171848124,126.6435529,45.7369662
1171848131,126.6389382,45.7371574
1171848143,126.6611642,45.74935
1171848144,126.637357,45.7316653
1171848160,126.6452565,45.7368549
1171848164,126.6564506,45.7460091
1171848169,126.6394295,45.7390815
1171848172,126.6994895,45.7676994
1171848179,126.6435381,45.7368006
1171848181,126.6499984,45.7426134
1171848183,126.6578799,45.7469079
1171848186,126.645588,45.7670406
1171848195,126.6377482,45.7374034
1171848196,126.6550701,45.7615784
1171848199,126.6827489,45.752704
1171848209,126.6905031,45.7484598
1171848212,126.6408624,45.7352554
1171848222,126.6973808,45.7672897
1171848226,126.6838848,45.7481885
1171848231,126.6587634,45.751689
1171848253,126.692556,45.7931599
1171848281,126.639304,45.737061
1171848299,126.6563705,45.7465285
1171848308,126.6614286,45.7623064
1171848309,126.6401734,45.7370431
1171848319,126.6610656,45.7494717
1171848340,126.6375051,45.7379379
1171848343,126.6399279,45.7581665
1171848351,126.6622052,45.7619453
1171848359,126.6409679,45.7370622
1171848360,126.6904998,45.7487003
1171848365,126.664119,45.7484342
